Data Year,eGRID subregion acronym,eGRID subregion name,eGRID subregion nameplate capacity (MW),eGRID subregion annual heat input from combustion (MMBtu),eGRID subregion ozone season heat input from combustion (MMBtu),eGRID subregion total annual heat input (MMBtu),eGRID subregion total ozone season heat input (MMBtu),eGRID subregion annual net generation (MWh),eGRID subregion ozone season net generation (MWh),eGRID subregion annual nonbaseload generation (MWh),eGRID subregion annual NOx emissions (tons),eGRID subregion ozone season NOx emissions (tons),eGRID subregion annual SO2 emissions (tons),eGRID subregion annual CO2 emissions (tons),eGRID subregion annual CH4 emissions (lbs),eGRID subregion annual N2O emissions (lbs),eGRID subregion annual CO2 equivalent emissions (tons),eGRID subregion annual Hg emissions (lbs),eGRID subregion annual NOx total output emission rate (lb/MWh),eGRID subregion ozone season NOx total output emission rate (lb/MWh),eGRID subregion annual SO2 total output emission rate (lb/MWh),eGRID subregion annual CO2 total output emission rate (lb/MWh),eGRID subregion annual CH4 total output emission rate (lb/MWh),eGRID subregion annual N2O total output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent total output emission rate (lb/MWh),eGRID subregion annual Hg total output emission rate (lb/MWh),eGRID subregion annual NOx input emission rate (lb/MMBtu),eGRID subregion ozone season NOx input emission rate (lb/MMBtu),eGRID subregion annual SO2 input emission rate (lb/MMBtu),eGRID subregion annual CO2 input emission rate (lb/MMBtu),eGRID subregion annual CH4 input emission rate (lb/MMBtu),eGRID subregion annual N2O input emission rate (lb/MMBtu),eGRID subregion annual CO2 equivalent input emission rate (lb/MMBtu),eGRID subregion annual Hg input emission rate (lb/MMBtu),eGRID subregion annual NOx combustion output emission rate (lb/MWh),eGRID subregion ozone season NOx combustion output emission rate (lb/MWh),eGRID subregion annual SO2 combustion output emission rate (lb/MWh),eGRID subregion annual CO2 combustion output emission rate (lb/MWh),eGRID subregion annual CH4 combustion output emission rate (lb/MWh),eGRID subregion annual N2O combustion output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent combustion output emission rate (lb/MWh),eGRID subregion annual Hg combustion output emission rate (lb/MWh),eGRID subregion annual NOx coal output emission rate (lb/MWh),eGRID subregion annual NOx oil output emission rate (lb/MWh),eGRID subregion annual NOx gas output emission rate (lb/MWh),eGRID subregion annual NOx fossil fuel output emission rate (lb/MWh),eGRID subregion ozone season NOx coal output emission rate (lb/MWh),eGRID subregion ozone season NOx oil output emission rate (lb/MWh),eGRID subregion ozone season NOx gas output emission rate (lb/MWh),eGRID subregion ozone season NOx fossil fuel output emission rate (lb/MWh),eGRID subregion annual SO2 coal output emission rate (lb/MWh),eGRID subregion annual SO2 oil output emission rate (lb/MWh),eGRID subregion annual SO2 gas output emission rate (lb/MWh),eGRID subregion annual SO2 fossil fuel output emission rate (lb/MWh),eGRID subregion annual CO2 coal output emission rate (lb/MWh),eGRID subregion annual CO2 oil output emission rate (lb/MWh),eGRID subregion annual CO2 gas output emission rate (lb/MWh),eGRID subregion annual CO2 fossil fuel output emission rate (lb/MWh),eGRID subregion annual CH4 coal output emission rate (lb/MWh),eGRID subregion annual CH4 oil output emission rate (lb/MWh),eGRID subregion annual CH4 gas output emission rate (lb/MWh),eGRID subregion annual CH4 fossil fuel output emission rate (lb/MWh),eGRID subregion annual N2O coal output emission rate (lb/MWh),eGRID subregion annual N2O oil output emission rate (lb/MWh),eGRID subregion annual N2O gas output emission rate (lb/MWh),eGRID subregion annual N2O fossil fuel output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent coal output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent oil output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent gas output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent fossil fuel output emission rate (lb/MWh),eGRID subregion annual Hg coal output emission rate (lb/MWh),eGRID subregion annual Hg fossil fuel output emission rate (lb/MWh),eGRID subregion annual NOx coal input emission rate (lb/MMBtu),eGRID subregion annual NOx oil input emission rate (lb/MMBtu),eGRID subregion annual NOx gas input emission rate (lb/MMBtu),eGRID subregion annual NOx fossil fuel input emission rate (lb/MMBtu),eGRID subregion ozone season NOx coal input emission rate (lb/MMBtu),eGRID subregion ozone season NOx oil input emission rate (lb/MMBtu),eGRID subregion ozone season NOx gas input emission rate (lb/MMBtu),eGRID subregion ozone season NOx fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual SO2 coal input emission rate (lb/MMBtu),eGRID subregion annual SO2 oil input emission rate (lb/MMBtu),eGRID subregion annual SO2 gas input emission rate (lb/MMBtu),eGRID subregion annual SO2 fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual CO2 coal input emission rate (lb/MMBtu),eGRID subregion annual CO2 oil input emission rate (lb/MMBtu),eGRID subregion annual CO2 gas input emission rate (lb/MMBtu),eGRID subregion annual CO2 fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual CH4 coal input emission rate (lb/MMBtu),eGRID subregion annual CH4 oil input emission rate (lb/MMBtu),eGRID subregion annual CH4 gas input emission rate (lb/MMBtu),eGRID subregion annual CH4 fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual N2O coal input emission rate (lb/MMBtu),eGRID subregion annual N2O oil input emission rate (lb/MMBtu),eGRID subregion annual N2O gas input emission rate (lb/MMBtu),eGRID subregion annual N2O fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual CO2 equivalent coal input emission rate (lb/MMBtu),eGRID subregion annual CO2 equivalent oil input emission rate (lb/MMBtu),eGRID subregion annual CO2 equivalent gas input emission rate (lb/MMBtu),eGRID subregion annual CO2 equivalent fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual Hg coal input emission rate (lb/MMBtu),eGRID subregion annual Hg fossil fuel input emission rate (lb/MMBtu),eGRID subregion annual NOx non-baseload output emission rate (lb/MWh),eGRID subregion ozone season NOx non-baseload output emission rate (lb/MWh),eGRID subregion annual SO2 non-baseload output emission rate (lb/MWh),eGRID subregion annual CO2 non-baseload output emission rate (lb/MWh),eGRID subregion annual CH4 non-baseload output emission rate (lb/MWh),eGRID subregion annual N2O non-baseload output emission rate (lb/MWh),eGRID subregion annual CO2 equivalent non-baseload output emission rate (lb/MWh),eGRID subregion annual Hg non-baseload output emission rate (lb/MWh),eGRID subregion annual coal net generation (MWh),eGRID subregion annual oil net generation (MWh),eGRID subregion annual gas net generation (MWh),eGRID subregion annual nuclear net generation (MWh),eGRID subregion annual hydro net generation (MWh),eGRID subregion annual biomass net generation (MWh),eGRID subregion annual wind net generation (MWh),eGRID subregion annual solar net generation (MWh),eGRID subregion annual geothermal net generation (MWh),eGRID subregion annual other fossil net generation (MWh),eGRID subregion annual other unknown/ purchased fuel net generation (MWh),eGRID subregion annual total nonrenewables net generation (MWh),eGRID subregion annual total renewables net generation (MWh),eGRID subregion annual total nonrenewable other unknown/purchased net generation (MWh),eGRID subregion annual total nonhydro renewables net generation (MWh),eGRID subregion annual total combustion net generation (MWh),eGRID subregion annual total noncombustion net generation (MWh),eGRID subregion annual total noncombustion other unknown/purchased net generation (MWh),eGRID subregion coal generation percent (resource mix),eGRID subregion oil generation percent (resource mix),eGRID subregion gas generation percent (resource mix),eGRID subregion nuclear generation percent (resource mix),eGRID subregion hydro generation percent (resource mix),eGRID subregion biomass generation percent (resource mix),eGRID subregion wind generation percent (resource mix),eGRID subregion solar generation percent (resource mix),eGRID subregion geothermal generation percent (resource mix),eGRID subregion other fossil generation percent (resource mix),eGRID subregion other unknown/ purchased fuel generation percent (resource mix),eGRID subregion total nonrenewables generation percent (resource mix),eGRID subregion total renewables generation percent (resource mix),eGRID subregion total nonrenewables other unknown/purchased generation percent (resource mix),eGRID subregion total nonhydro renewables generation percent (resource mix),eGRID subregion total combustion generation percent (resource mix),eGRID subregion total noncombustion generation percent (resource mix),eGRID subregion total noncombustion other unknown/purchased generation percent (resource mix),eGRID subregion annual nonbaseload coal net generation (MWh),eGRID subregion annual nonbaseload oil net generation (MWh),eGRID subregion annual nonbaseload gas net generation (MWh),eGRID subregion annual nonbaseload nuclear net generation (MWh),eGRID subregion annual nonbaseload hydro net generation (MWh),eGRID subregion annual nonbaseload biomass net generation (MWh),eGRID subregion annual nonbaseload wind net generation (MWh),eGRID subregion annual nonbaseload solar net generation (MWh),eGRID subregion annual nonbaseload geothermal net generation (MWh),eGRID subregion annual nonbaseload other fossil net generation (MWh),eGRID subregion annual nonbaseload other unknown/ purchased fuel net generation (MWh),eGRID subregion nonbaseload coal generation percent (resource mix),eGRID subregion nonbaseload oil generation percent (resource mix),eGRID subregion nonbaseload gas generation percent (resource mix),eGRID subregion nonbaseload nuclear generation percent (resource mix),eGRID subregion nonbaseload hydro generation percent (resource mix),eGRID subregion nonbaseload biomass generation percent (resource mix),eGRID subregion nonbaseload wind generation percent (resource mix),eGRID subregion nonbaseload solar generation percent (resource mix),eGRID subregion nonbaseload geothermal generation percent (resource mix),eGRID subregion nonbaseload other fossil generation percent (resource mix),eGRID subregion nonbaseload other unknown/ purchased fuel generation percent (resource mix)
YEAR,SUBRGN,SRNAME,SRNAMEPCAP,SRHTIAN,SRHTIOZ,SRHTIANT,SRHTIOZT,SRNGENAN,SRNGENOZ,SRNGENNB,SRNOXAN,SRNOXOZ,SRSO2AN,SRCO2AN,SRCH4AN,SRN2OAN,SRCO2EQA,SRHGAN,SRNOXRTA,SRNOXRTO,SRSO2RTA,SRCO2RTA,SRCH4RTA,SRN2ORTA,SRC2ERTA,SRHGRTA,SRNOXRA,SRNOXRO,SRSO2RA,SRCO2RA,SRCH4RA,SRN2ORA,SRC2ERA,SRHGRA,SRNOXCRT,SRNOXCRO,SRSO2CRT,SRCO2CRT,SRCH4CRT,SRN2OCRT,SRC2ECRT,SRHGCRT,SRCNOXRT,SRONOXRT,SRGNOXRT,SRFSNXRT,SRCNXORT,SRONXORT,SRGNXORT,SRFSNORT,SRCSO2RT,SROSO2RT,SRGSO2RT,SRFSS2RT,SRCCO2RT,SROCO2RT,SRGCO2RT,SRFSC2RT,SRCCH4RT,SROCH4RT,SRGCH4RT,SRFCH4RT,SRCN2ORT,SRON2ORT,SRGN2ORT,SRFN2ORT,SRCC2ERT,SROC2ERT,SRGC2ERT,SRFSC2ERT,SRCHGRT,SRFSHGRT,SRCNOXR,SRONOXR,SRGNOXR,SRFSNXR,SRCNXOR,SRONXOR,SRGNXOR,SRFSNOR,SRCSO2R,SROSO2R,SRGSO2R,SRFSS2R,SRCCO2R,SROCO2R,SRGCO2R,SRFSC2R,SRCCH4R,SROCH4R,SRGCH4R,SRFCH4R,SRCN2OR,SRON2OR,SRGN2OR,SRFN2OR,SRCC2ER,SROC2ER,SRGC2ER,SRFSC2ER,SRCHGR,SRFSHGR,SRNBNOX,SRNBNXO,SRNBSO2,SRNBCO2,SRNBCH4,SRNBN2O,SRNBC2E,SRNBHG,SRGENACL,SRGENAOL,SRGENAGS,SRGENANC,SRGENAHY,SRGENABM,SRGENAWI,SRGENASO,SRGENAGT,SRGENAOF,SRGENAOP,SRGENATN,SRGENATR,SRGENATO,SRGENATH,SRGENACY,SRGENACN,SRGENACO,SRCLPR,SROLPR,SRGSPR,SRNCPR,SRHYPR,SRBMPR,SRWIPR,SRSOPR,SRGTPR,SROFPR,SROPPR,SRTNPR,SRTRPR,SRTOPR,SRTHPR,SRCYPR,SRCNPR,SRCOPR,SRNBGNCL,SRNBGNOL,SRNBGNGS,SRNBGNNC,SRNBGNHY,SRNBGNBM,SRNBGNWI,SRNBGNSO,SRNBGNGT,SRNBGNOF,SRNBGNOP,SRNBCLPR,SRNBOLPR,SRNBGSPR,SRNBNCPR,SRNBHYPR,SRNBBMPR,SRNBWIPR,SRNBSOPR,SRNBGTPR,SRNBOFPR,SRNBOPPR
2023,AKGD,ASCC Alaska Grid,2194,34476388.974,13324875.137,37176774.975,14366404.138,5096872.779,1975851.643,2646711.422,14153.801,6092.322,789.811,2292658.457,436877.412,59152.514,2306612.447,--,5.554,6.167,0.31,899.633,0.086,0.012,905.109,--,0.821,0.914,0.046,132.999,0.013,0.002,133.808,--,6.569,7.294,0.367,1064.086,0.101,0.014,1070.562,--,1.582,7.993,7.642,6.631,1.352,8.4,8.875,7.357,0.883,1.946,0.012,0.367,1194.555,1482.136,985.294,1074.068,0.2495,0.4306,0.0189,0.1023,0.0363,0.0587,0.0019,0.0139,1211.173,1509.746,986.322,1080.605,--,--,0.282,0.907,0.907,0.831,0.26,0.913,1.04,0.926,0.157,0.221,0.001,0.046,213.132,168.192,116.889,134.576,0.0445,0.0489,0.0022,0.0128,0.0065,0.0067,0.0002,0.0017,216.097,171.325,117.011,135.395,--,--,6.352,6.97,0.463,1077.571,0.116,0.016,1084.972,--,730681.46,459495.574,3080066.474,0,709849,38918.272,81390,46,0,0,-3574,4270243.508,830203.272,-3574,120354.272,4309161.78,791285,-3574,0.143,0.09,0.604,0,0.139,0.008,0.016,0,0,0,0,0.838,0.163,0,0.024,0.845,0.155,0,436020.033,392060.455,1791798.258,0,0,26832.676,0,0,0,0,0,0.165,0.148,0.677,0,0,0.01,0,0,0,0,0
2023,AKMS,ASCC Miscellaneous,901.5,5457534.768,2242466.572,9200598.439,3746263.905,1582032.382,640259.401,453313.301,6438.18,2523.303,560.168,411710.53,41432.127,7068.519,413227.158,--,8.139,7.882,0.708,520.483,0.026,0.004,522.4,--,2.359,2.25,0.205,150.878,0.008,0.001,151.434,--,26.201,25.374,2.28,1675.536,0.084,0.014,1681.708,--,0,30.845,7.099,25.854,0,30.58,6.977,24.856,0,2.807,0.178,2.255,0,1628.461,1762.657,1656.666,0,0.0966,0.0339,0.0834,0,0.0171,0.0035,0.0142,0,1635.686,1764.542,1662.768,--,--,0,3.1,0.476,2.353,0,3.104,0.468,2.244,0,0.282,0.012,0.205,0,163.674,118.309,150.748,0,0.0097,0.0023,0.0076,0,0.0017,0.0002,0.0013,0,164.4,118.435,151.303,--,--,24.436,23.571,2.11,1548.614,0.067,0.012,1553.654,--,0,389096.751,102340.629,0,1063542,0,27742,0,0,0,-689,491437.38,1091284,-689,27742,491437.38,1091284,-689,0,0.246,0.065,0,0.672,0,0.018,0,0,0,0,0.311,0.69,0,0.018,0.311,0.69,0,0,359193.265,94120.037,0,0,0,0,0,0,0,0,0,0.792,0.208,0,0,0,0,0,0,0,0
2023,AZNM,WECC Southwest,54243.2,885385351.956,427921581.576,1351290443.953,629644576.568,175554659.519,81328438.836,60597270.338,31618.223,15599.245,9001.44,61769179.175,6831131.851,925334.364,61987421.821,--,0.36,0.384,0.103,703.703,0.039,0.005,706.189,--,0.071,0.073,0.02,139.531,0.008,0.001,140.024,--,0.6,0.639,0.171,1172.087,0.065,0.009,1176.228,--,1.22,15.889,0.429,0.587,1.167,15.817,0.461,0.601,0.825,9,0.005,0.169,2216.223,2916.267,912.586,1173.527,0.2398,0.1181,0.0156,0.0605,0.0348,0.0236,0.0016,0.0082,2232.161,2925.822,913.436,1177.396,--,--,0.111,0.89,0.056,0.07,0.107,0.888,0.06,0.072,0.075,0.504,0.001,0.02,201.8,163.325,118.598,140.494,0.0218,0.0066,0.002,0.0072,0.0032,0.0013,0.0002,0.001,203.252,163.861,118.708,140.958,--,--,0.627,0.631,0.171,1175.094,0.063,0.008,1179.101,--,19440366.67,34236.082,85450236.461,31522590,4643002,475489.739,13430929,14371564.6,6251946,0,-65701,136447429.213,39172931.339,-65701,34529929.339,105400328.952,70220031.6,-65701,0.111,0,0.487,0.18,0.026,0.003,0.077,0.082,0.036,0,0,0.777,0.223,0,0.197,0.6,0.4,0,11992677.606,90,48386974.22,0,0,200108.467,0,0,0,0,17420.045,0.198,0,0.799,0,0,0.003,0,0,0,0,0
2023,CAMX,WECC California,99264.3,818268630.176,338097573.445,1361665337.162,606941751.44,220986983.331,101987778.012,62807922.435,36695.116,15503.071,2159.791,47342486.547,5471179.97,688856.514,47510356.551,--,0.332,0.304,0.02,428.464,0.025,0.003,429.983,--,0.09,0.092,0.005,115.714,0.007,0.001,116.124,--,0.694,0.635,0.041,895.299,0.052,0.007,898.473,--,2.277,28.562,0.507,0.603,2.075,30.965,0.533,0.633,0.369,2.37,0.006,0.024,2115.218,1802.528,870.757,931.576,0.247,0.0746,0.0152,0.0265,0.0359,0.0149,0.0015,0.0032,2131.656,1808.574,871.588,933.167,--,--,0.221,2.542,0.069,0.08,0.202,2.906,0.071,0.082,0.036,0.211,0.001,0.003,205.106,160.411,117.996,123.822,0.024,0.0066,0.0021,0.0035,0.0035,0.0013,0.0002,0.0004,206.7,160.949,118.109,124.034,--,--,0.62,0.632,0.041,958.303,0.048,0.006,961.234,--,4645646.376,84833.379,94784061.273,17718368,31168489,4759759.203,14484783,44395852,8050010,1483673.174,-588492.04,118716582.202,102858893.203,-588492.04,71690404.203,105757973.405,115817502,-588492.04,0.021,0,0.429,0.08,0.141,0.022,0.066,0.201,0.036,0.007,0,0.537,0.465,0,0.324,0.479,0.524,0,3779652.045,32338.713,55917541.386,0,0,1696605.953,0,0,0,1172948.538,208835.805,0.06,0.001,0.89,0,0,0.027,0,0,0,0.019,0.003
2023,ERCT,ERCOT All,145507.7,2441458265.322,1317346632.488,3328356995.842,1684152772.132,477137386.101,231953880.497,135294484.475,105681.056,56573.757,76095.39,175076531.801,20522206.166,2812887.277,175736550.257,--,0.443,0.488,0.319,733.862,0.043,0.006,736.629,--,0.087,0.086,0.062,143.42,0.008,0.001,143.96,--,0.705,0.776,0.507,1167.305,0.068,0.009,1171.705,--,1.216,6.118,0.574,0.713,1.196,6.391,0.587,0.714,2.393,3.121,0.005,0.512,2324.807,2894.407,867.61,1176.912,0.2626,0.0562,0.0159,0.0681,0.0382,0.0097,0.0016,0.0093,2342.271,2898.559,868.479,1181.294,--,--,0.109,0.469,0.078,0.087,0.108,0.472,0.078,0.086,0.214,0.239,0.001,0.063,207.768,221.844,117.959,144.067,0.0235,0.0043,0.0022,0.0083,0.0034,0.0007,0.0002,0.0011,209.329,222.163,118.077,144.603,--,--,0.899,0.907,0.656,1242.733,0.075,0.01,1247.524,--,60420147.4,213046.005,236892782.761,40679870,459980,745162.026,107774440,28022475.96,0,1696010.173,233472,339901856.339,137002057.986,233472,136542077.986,299967148.365,176936765.96,233472,0.127,0,0.496,0.085,0.001,0.002,0.226,0.059,0,0.004,0,0.712,0.287,0,0.286,0.629,0.371,0,30655541.202,138193.852,102141885.986,0,0,260315.41,0,0,0,2062616.556,35931.467,0.227,0.001,0.755,0,0,0.002,0,0,0,0.015,0
2023,FRCC,FRCC All,72773.8,1561123659.86,757366429.117,1926931977.381,920955156.478,250055523.983,120645719.128,107056202.841,30262.334,14448.968,15974.794,97804509.086,10192644.339,1303661.533,98119941.259,--,0.242,0.24,0.128,782.262,0.041,0.005,784.785,--,0.039,0.038,0.02,125.3,0.007,0.001,125.704,--,0.294,0.291,0.155,951.476,0.05,0.006,954.545,--,0.193,10.32,0.216,0.215,0.153,10.375,0.214,0.209,0.616,5.747,0.067,0.11,1418.984,2013.935,905.966,945.999,0.1244,0.1147,0.0227,0.0306,0.0177,0.0229,0.0026,0.0038,1427.161,2023.227,907.298,947.865,--,--,0.023,0.836,0.029,0.029,0.018,0.817,0.029,0.028,0.072,0.466,0.009,0.015,166.128,163.242,123.166,127.009,0.0146,0.0093,0.0031,0.0041,0.0021,0.0019,0.0004,0.0005,167.085,163.995,123.347,127.26,--,--,0.301,0.29,0.15,981.713,0.043,0.006,984.389,--,11373250.602,1197480.045,188752739.026,29940194,224192,2801641.393,0,13399857.7,0,1459608.793,906560.708,232723272.466,16425691.093,906560.708,16201499.093,205584719.859,43564243.7,906560.708,0.045,0.005,0.755,0.12,0.001,0.011,0,0.054,0,0.006,0.004,0.931,0.066,0.004,0.065,0.822,0.174,0.004,8902308.813,7459.999,95782421.586,0,0,1632030.862,0,0,0,0,731981.582,0.083,0,0.895,0,0,0.015,0,0,0,0,0.007
2023,HIMS,HICC Miscellaneous,1099.2,19260745.5,7786227.093,21885690.5,9016011.093,2611612.997,1097173.638,1297307.43,9878.597,3949.723,5862.033,1466905.376,381447.055,57488.165,1479862.817,--,7.565,7.2,4.489,1123.371,0.146,0.022,1133.294,--,1.026,1.015,0.609,152.321,0.02,0.003,153.666,--,10.706,10.189,6.353,1589.751,0.207,0.031,1603.794,--,0,10.903,0,10.903,0,10.916,0,10.916,0,6.491,0,6.491,0,1617.308,0,1617.308,0,0.1813,0,0.1813,0,0.0279,0,0.0279,0,1629.78,0,1629.78,--,--,0,1.064,0,1.064,0,1.053,0,1.053,0,0.633,0,0.633,0,157.759,0,157.759,0,0.0177,0,0.0177,0,0.0027,0,0.0027,0,158.976,0,158.976,--,--,11.677,11.584,6.169,1596.385,0.17,0.027,1608.191,--,0,1721735.651,0,0,93299,123717.352,315184,168009,192588,0,-2920,1721735.651,892797.352,-2920,799498.352,1845453.003,769080,-2920,0,0.659,0,0,0.036,0.047,0.121,0.064,0.074,0,0,0.659,0.342,0,0.306,0.707,0.294,0,0,1273937.527,0,0,0,23369.902,0,0,0,0,0,0,0.982,0,0,0,0.018,0,0,0,0,0
2023,HIOA,HICC Oahu,2352,61965314.322,25653010.321,64586826.323,26979464.322,6547004.736,2784634.142,3464213.101,12792.988,5170.733,14009.869,4876037.845,874717.574,139797.626,4906807.077,--,3.908,3.714,4.28,1489.548,0.134,0.021,1498.947,--,0.413,0.403,0.452,157.38,0.014,0.002,158.373,--,4.427,4.207,4.848,1687.356,0.151,0.024,1698.004,--,0,4.389,0,4.389,0,4.335,0,4.335,0,4.971,0,4.971,0,1661.123,0,1661.123,0,0.077,0,0.077,0,0.0147,0,0.0147,0,1667.169,0,1667.169,--,--,0,0.431,0,0.431,0,0.426,0,0.426,0,0.489,0,0.489,0,163.295,0,163.295,0,0.0076,0,0.0076,0,0.0014,0,0.0014,0,163.889,0,163.889,--,--,4.504,4.333,5.041,1753.441,0.159,0.025,1764.602,--,0,5437720.778,0,0,0,164005.008,283491,484831,0,177774.96,-818,5615495.738,932327.008,-818,932327.008,5779500.746,768322,-818,0,0.831,0,0,0,0.025,0.043,0.074,0,0.027,0,0.858,0.142,0,0.142,0.883,0.117,0,0,3205839.388,0,0,0,258373.713,0,0,0,0,0,0,0.925,0,0,0,0.075,0,0,0,0,0
2023,MROE,MRO East,9637.9,215861791.514,107812267.926,227848862.516,112805923.925,24520967.706,11614418.503,11191979.775,12037.444,5934.078,3392.311,17131736.788,2836818.269,408086.296,17225523.678,--,0.982,1.022,0.277,1397.313,0.116,0.017,1404.963,--,0.112,0.11,0.031,158.729,0.013,0.002,159.598,--,1.146,1.193,0.323,1630.987,0.135,0.019,1639.915,--,0.758,0.954,1.483,1.139,0.803,0.882,1.538,1.164,0.488,0.847,0.079,0.278,2216.507,350.277,1195.309,1664.682,0.252,0.5536,0.0207,0.1339,0.0367,0.0739,0.0025,0.0192,2233.281,385.349,1196.56,1673.511,--,--,0.072,0.103,0.145,0.11,0.075,0.094,0.144,0.109,0.046,0.092,0.008,0.027,209.657,37.984,117.05,160.515,0.0238,0.06,0.002,0.0129,0.0035,0.008,0.0002,0.0018,211.244,41.787,117.173,161.366,--,--,1.139,1.155,0.365,1701.17,0.159,0.023,1711.713,--,9677002.226,73857.732,10519939.188,0,1044152,737021.503,1319402,1149651,0,0,-58,20270799.146,4250226.503,-58,3206074.503,21007820.649,3513205,-58,0.395,0.003,0.429,0,0.043,0.03,0.054,0.047,0,0,0,0.827,0.173,0,0.131,0.857,0.143,0,5982229.617,194956,4719462.17,0,0,295331.986,0,0,0,0,0,0.535,0.017,0.422,0,0,0.026,0,0,0,0,0
2023,MROW,MRO West,77431.6,1175173096.497,567953049.112,1725979157.385,775129479.623,240934538.663,100788133.495,60257673.31,85634.381,40569.586,107898.244,110845559.8,23377948.967,3368403.717,111619164.578,--,0.711,0.805,0.896,920.13,0.097,0.014,926.552,--,0.146,0.143,0.184,188.646,0.02,0.003,189.962,--,1.445,1.636,1.821,1870.353,0.197,0.028,1883.407,--,1.723,21.158,0.509,1.411,1.72,18.372,0.515,1.376,2.473,4.459,0.01,1.822,2240.907,1434.718,920.709,1891.086,0.2513,0.0958,0.0198,0.19,0.0366,0.0191,0.0021,0.0274,2257.631,1442.461,921.815,1903.672,--,--,0.163,1.451,0.064,0.143,0.164,1.275,0.063,0.14,0.233,0.306,0.001,0.184,211.429,98.41,115.916,191.064,0.0237,0.0066,0.0025,0.0192,0.0034,0.0013,0.0003,0.0028,213.007,98.942,116.055,192.336,--,--,1.397,1.376,1.575,1776.697,0.18,0.026,1788.572,--,84747620.531,275003.197,31533282.089,18849705,9982702.49,1599293.131,90486577,2776656,0,373807.586,309891.675,135779418.403,104845228.621,309891.675,94862526.131,118529006.534,122095640.49,309891.675,0.352,0.001,0.131,0.078,0.041,0.007,0.376,0.012,0,0.002,0.001,0.564,0.435,0.001,0.394,0.492,0.507,0.001,39422476.194,54070.206,19776783.447,0,0,856880.306,0,0,0,0,147463.152,0.654,0.001,0.328,0,0,0.014,0,0,0,0,0.002
2023,NEWE,NPCC New England,39269.4,502359372.464,232603373.207,803718737.458,353106865.19,102716862.75,45279224.3,25334160.106,14961.041,6400.874,5936.819,27696321.951,6444945.727,831806.502,27896765.55,--,0.291,0.283,0.116,539.275,0.063,0.008,543.178,--,0.06,0.055,0.024,110.265,0.013,0.002,111.063,--,0.467,0.453,0.185,864.981,0.101,0.013,871.241,--,3.516,5.254,0.202,0.227,7.108,4.132,0.202,0.216,1.23,4.023,0.01,0.026,2299.791,2201.643,843.608,852.011,0.2765,0.0762,0.0162,0.0171,0.0403,0.0146,0.0016,0.0018,2318.203,2207.64,844.498,852.966,--,--,0.31,0.349,0.028,0.032,0.587,0.249,0.028,0.03,0.109,0.267,0.001,0.004,202.849,146.34,118.545,119.106,0.0244,0.0051,0.0023,0.0024,0.0036,0.001,0.0002,0.0003,204.473,146.739,118.67,119.239,--,--,0.389,0.324,0.137,885.095,0.067,0.009,889.256,--,203345.326,389733.112,57465432.703,23204239,8236813.48,4386334.229,3442590.05,3701899.66,0,1594279.338,92196,82857029.479,19767637.419,92196,11530823.939,64039124.708,38585542.19,92196,0.002,0.004,0.559,0.226,0.08,0.043,0.034,0.036,0,0.016,0.001,0.807,0.192,0.001,0.112,0.623,0.376,0.001,161737,184855.894,23285308.97,0,0,1467138.541,0,0,0,235119.708,0,0.006,0.007,0.919,0,0,0.058,0,0,0,0.009,0
2023,NWPP,WECC Northwest,80127.8,1070279319.821,426357516.646,1659488473.809,682978273.196,269253053.412,114182672.038,43044994.027,76424.856,29664.787,36116.134,85048260.979,14502705.375,2056359.831,85523766.536,--,0.568,0.52,0.268,631.735,0.054,0.008,635.267,--,0.143,0.139,0.067,158.927,0.014,0.002,159.816,--,1.33,1.217,0.628,1479.622,0.126,0.018,1487.895,--,1.969,0.907,0.861,1.309,1.927,0.852,0.838,1.288,1.319,16.77,0.007,0.611,2369.647,1839.109,929.318,1515.272,0.2653,0.0532,0.0171,0.1175,0.0386,0.0106,0.0017,0.0166,2387.293,1843.409,930.251,1522.973,--,--,0.172,0.111,0.11,0.141,0.167,0.103,0.106,0.137,0.115,2.057,0.001,0.066,206.754,225.614,118.599,162.897,0.0231,0.0065,0.0022,0.0126,0.0034,0.0013,0.0002,0.0018,208.294,226.141,118.718,163.725,--,--,1.583,1.55,0.752,1613.426,0.146,0.021,1623.046,--,44073818.885,557911.309,66832940.434,8435018,104098027,2796235.559,31186338,8457461,1872854,698501.567,243947.316,120598190.195,148410915.559,243947.316,44312888.559,114959407.754,154049698,243947.316,0.164,0.002,0.248,0.031,0.387,0.01,0.116,0.031,0.007,0.003,0.001,0.448,0.551,0.001,0.165,0.427,0.572,0.001,19438119.659,1235,22009220.093,0,0,1475208.69,0,0,0,4671.683,116538.902,0.452,0,0.511,0,0,0.034,0,0,0,0,0.003
